0,1,2,3,4
2.1435478,2.9483747,4.7141895,7.7017827,3.0519726
1.4072168,5.88374,6.273437,3.6228294,2.7220287
0.78915524,6.030267,8.464452,1.8181064,2.1351335
1.0610995,2.6432095,6.23359,1.5283649,1.6448781
2.1492887,2.284563,5.4540515,2.6759276,2.912542
2.2914524,1.7576511,4.181088,2.8478763,1.3839531
1.3796037,1.610265,3.7398527,1.7198653,0.7473101
0.8851462,3.7198524,3.89721,1.067374,0.5315723
0.57745785,2.8964932,3.8274522,3.5445259,3.1285846
0.55350405,1.5465552,2.5092175,4.193986,2.050406
2.2940242,2.0885048,5.3830757,3.8780477,1.668852
1.489091,0.62307495,3.4108136,2.9932952,1.0616034
1.5733694,2.318299,3.9395573,4.505823,1.7688266
1.8697164,3.684506,6.7368445,2.4329343,2.1702058
1.949976,2.1636977,5.1510224,1.7032928,0.84869874
1.9142498,2.5685954,5.021149,3.4579546,1.6678486
1.8651923,3.2911026,5.7801023,3.4931982,1.5534546
0.3512221,4.6402283,5.9305954,2.619604,1.4665082
1.6937375,3.699686,6.3223243,4.0318227,1.9367849
1.9845078,2.200741,5.2723384,2.76205,1.9137822
2.9808755,2.2145755,5.640162,3.686521,1.7251185
1.9459974,3.0856972,6.0393677,3.5764983,1.6590241
0.72086746,4.1506686,4.5334735,2.6078355,2.7140424
2.656914,3.0795426,5.1460147,1.213223,2.2716045
1.127951,3.480092,3.975367,1.8630464,1.3003699
1.8440324,1.1813644,3.2876046,3.5144916,1.9548874
2.1526124,1.6598978,3.8562648,2.5649428,1.8335518
1.3067919,1.8023512,2.9937518,1.5900896,1.2887661
2.6352165,1.5319898,4.0503283,5.259413,2.0274282
3.0620184,1.9348073,5.0716567,5.84773,3.145865
1.854977,2.485757,4.4968696,2.5510557,1.643782
1.2793896,3.4442923,6.363499,2.849039,1.5799481
1.0495622,2.2654748,4.705391,2.074551,1.2376493
1.4415994,2.2116807,4.925686,4.427683,2.1566334
1.1733521,3.796124,5.001117,2.0131407,1.6225741
1.4632542,2.9571183,5.2129536,1.8744298,1.5566548
4.366722,5.8886185,2.2341995,4.8201213,9.658563
2.9832933,3.7175083,0.9408784,3.682073,3.8475914
1.8408238,2.0228055,2.3216136,2.93401,7.2806215
2.2613466,3.731963,2.2269988,3.0598032,4.030733
1.7651879,7.8022423,6.4483886,2.7606015,4.1188083
5.9052005,6.3369164,3.99012,0.888546,10.222442
2.8811147,0.767477,0.9560443,2.5419877,5.77371
1.3512645,1.2251418,2.679113,4.938147,3.983093
2.5243394,7.5046864,2.462972,5.1361146,11.887313
5.4114923,4.8274097,3.0635245,5.2774057,11.837989
3.1492789,3.7643533,1.4226768,4.0325203,7.5116158
2.1105247,5.776115,1.9403232,3.1726625,5.38961
4.641913,14.36477,2.1721764,3.216732,19.376808
5.3972445,11.864753,2.573492,5.3906913,19.119934
1.1073432,1.3007534,1.81256,5.220095,5.5637994
1.9167056,3.0122814,1.9038113,5.4366603,5.540587
1.0427059,3.7876365,2.721339,4.5847893,6.124214
1.7969846,3.3269315,2.5530689,3.3561769,4.90894
2.6755621,3.5076413,2.6161244,2.817855,5.643258
1.6593573,1.5462742,1.1578188,2.8185503,3.169677
1.93613,1.8469645,0.6427554,1.2733752,3.0610185
2.744326,2.7686775,3.4528878,2.4216619,2.4877343
1.5759888,2.2142577,3.5528915,3.795819,1.376913
1.0413787,2.0351405,3.273013,2.1744597,0.7416482
3.00991,4.1098933,0.9838551,1.1081729,2.4321845
1.768476,2.4704337,0.81068623,2.5839067,3.796895
2.8480942,4.0715575,1.3203218,2.5554514,5.838119
3.4401877,5.257456,0.71305263,3.077257,4.854706
1.4755783,4.9697027,2.015096,3.4190314,5.6601057
4.6322656,5.8803334,1.8143293,4.289135,8.135053
5.913261,8.843281,2.8768852,5.4231696,5.1489615
1.4305062,2.9474535,1.6215118,2.0801384,3.3963916
1.6337371,2.655412,1.4202443,2.7942402,4.993101
1.6265407,2.3839211,1.0560881,2.8040495,3.0762954
0.6548782,0.6090393,1.3173761,3.1176128,1.7453191
0.4449247,0.6412856,1.4401325,2.6161048,2.2891212
1.5004755,5.321901,2.9950354,3.172683,8.223899
2.530652,5.0023203,1.3994616,2.5864246,6.3285713
1.470845,2.6661386,3.748388,0.8447337,2.3394246
2.520872,4.317829,1.8244771,1.0600241,1.1816128
1.4672618,3.2540128,3.3542933,1.8804718,0.019567318
0.95124537,4.3709393,5.9159517,2.6742716,2.68786
0.5277551,3.3157628,3.7370958,0.9586209,1.5185809
0.4587691,1.6082383,2.7833014,1.8855271,0.26438653
1.7360048,2.3853102,4.0217476,6.3604927,2.337972
1.5610249,4.0444136,4.5593166,2.909133,2.00957
1.045913,5.2499075,8.006447,3.88793,1.8953456
1.6224453,4.045781,7.5748935,2.328061,2.2997415
2.3732147,3.3851054,6.319623,2.6761577,2.878337
1.8252798,2.2049289,3.9509063,1.5789461,1.314383
1.3863225,3.9163337,5.0545583,1.8888911,1.8143272
1.116384,3.4230056,4.193883,0.9764504,1.2422543
0.0,1.2721688,2.1410797,2.8597567,1.8373852
0.46752894,1.4902154,2.477964,3.7022393,2.260966
1.9512261,2.0589917,5.234041,4.087266,1.6863374
1.4907497,0.72547215,3.2385588,2.0740168,0.86797655
1.5852818,1.3685207,3.872219,3.94404,1.1805314
2.0702145,5.389002,7.822295,2.9454324,2.7720258
1.5485386,3.294015,4.5812225,1.2537831,1.2571318
2.0501664,2.9000883,5.5560355,6.22284,3.0166628
2.3635209,2.4913542,5.009362,3.8733327,1.5382185
1.1550633,3.3165393,4.5341196,2.2493234,0.90130347
1.7976403,3.599441,6.1448283,3.6341977,1.8705405
1.8617092,2.0617898,5.158851,2.3583734,1.6727779
2.772894,2.410365,5.5016713,3.552375,1.7703224
1.4584116,3.2794263,6.0915046,3.6752477,1.5756464
1.6081914,5.095747,7.4497037,3.4343731,2.5059192
1.6043599,5.480295,7.902846,2.4225893,2.7427926
1.4126009,2.6019852,3.0157135,1.5840818,1.2703031
2.6831954,1.7056788,4.4052806,5.5487485,1.6955829
2.156669,2.087621,4.126401,2.343234,1.907441
1.3637923,1.3369986,3.7645795,1.9291292,1.0797882
2.4247298,1.1471634,4.08337,4.4295897,2.0770133
2.4886947,2.238487,4.1707625,4.2637887,2.362413
1.5398651,3.1629844,5.7862787,2.8648486,1.8385835
1.1724453,3.7354884,6.364576,2.4974003,1.769987
0.87191004,1.9969112,3.8718462,1.8288425,1.1402482
1.1595033,2.8734093,4.693447,3.5287807,1.8936415
1.5173101,3.7781036,5.4802074,3.7602994,1.7998552
1.7281971,2.5326998,4.0776525,3.655833,1.9544599
2.814301,6.518188,1.8800673,5.40609,6.566047
1.6563708,2.7695577,1.1692424,2.4270802,1.7964195
1.4338547,2.2552402,2.4462686,1.2634542,2.3793461
0.8047457,5.9687767,5.849581,3.9647195,4.264391
0.7115055,2.7208896,3.3956304,3.1909564,1.3473781
3.4105701,5.485567,3.1001992,0.518496,7.705128
2.5116587,3.0298798,1.0659425,2.7846928,7.5288296
2.0192204,6.5704193,2.7745347,4.19079,8.593288
1.2350489,2.2876482,3.623677,5.327317,4.721089
1.2946863,1.549871,2.216152,3.9941256,3.5720634
2.467718,5.266247,1.1820387,3.5340483,7.148107
2.4788015,5.217113,1.4264524,3.9627042,7.0156345
4.5432286,15.8874035,1.7664934,4.807896,17.591885
5.2220182,8.25541,2.2634637,5.991137,16.539394
2.9288595,2.8197641,1.4114102,5.3261237,6.8861303
2.0712993,3.5247045,1.5331657,4.9624176,5.0385103
1.406736,3.815071,2.0123987,3.8996518,4.328932
1.5559515,2.5190709,2.1416373,3.434039,5.0869923
0.8138701,1.3572314,2.9213686,4.6596193,6.6271696
0.5004543,1.6742647,2.335041,3.1365342,4.700188
1.9505326,1.5391805,0.5276662,1.4900659,3.1614842
1.3628098,2.0852132,0.8148049,2.207386,3.9197166
2.189296,4.649591,2.487772,3.3894796,4.969603
1.640548,3.5228643,2.9780998,2.8901646,4.3742566
1.7499509,2.137817,0.40003383,2.595381,2.6126666
2.3273911,4.3083906,0.66688985,3.865401,5.1354504
2.7872608,2.4833355,1.2023661,4.353196,2.788906
1.0750867,3.0683384,1.8631526,2.623949,3.0418155
0.73297733,1.7378052,2.6789675,5.5621915,3.057921
2.9203525,6.00389,2.106159,3.8969345,6.0115643
4.021378,8.299179,3.334135,2.80118,5.0128274
1.3612447,1.6666601,2.1029336,2.1298082,1.8372895
1.5260509,2.6960223,1.8551546,4.63145,6.251895
2.5319307,4.5825553,2.328366,4.198585,4.354655
1.1020037,2.1549199,2.831305,2.8286014,2.50593
0.2837016,1.0428467,2.9309728,2.5596278,3.7295785
0.7901176,1.5593283,1.996018,2.7194235,4.167769
1.4566975,1.8977321,1.0252671,2.7697043,4.250943
2.3238022,6.2570667,3.87637,1.5748577,5.730591
0.691363,3.6749842,1.938826,1.0873045,2.953024
0.9833311,3.1458411,4.635317,2.0184674,1.0573848
1.2309157,3.1776783,4.5756197,4.2735357,2.0032854
0.9626892,2.908624,3.5875363,2.2657435,1.0656077
1.0082504,1.4664025,3.6457293,2.4505117,0.64341646
1.4109411,0.9526398,3.377789,3.427464,0.94046134
1.958742,3.0971947,4.3099637,1.993683,1.7697088
1.7099503,4.572871,7.67282,4.9481053,1.8928142
1.5485786,2.9669046,6.154047,2.7414224,1.9281176
1.616185,1.9753902,5.1432867,3.1708443,1.6478797
1.5419515,1.5468187,3.7530475,1.6438504,1.443559
1.6714536,3.2824082,4.3123364,3.291846,2.1946306
1.1718432,1.7485085,2.7849898,1.5742849,0.99268526
0.24182335,1.5376421,2.4038894,4.2867713,1.7126145
0.39117864,1.9864365,2.1956217,2.7344122,2.181078
1.7126544,2.1145484,4.576498,3.242907,1.6267543
1.6014547,0.5249907,3.2290292,2.279692,0.8691411
1.3920281,1.6057335,4.0492444,4.745006,1.6186966
1.4383909,5.1171823,6.421267,2.9486427,2.1787097
1.7152028,3.596836,4.740112,1.3223662,1.5394697
1.4843721,2.2183082,4.172252,4.2908635,2.3496482
2.1555562,2.0515149,4.74378,3.2446234,1.170641
1.6683401,3.467264,4.9029393,3.0677984,1.1550819
1.1230358,3.7853,5.8098197,1.813935,1.4756241
1.7532312,2.2099216,5.4728336,1.7913266,1.296015
2.3715003,2.3235524,5.1441255,3.629647,1.7033796
1.7041678,3.295649,6.631861,3.6805968,2.0068429
1.5833538,5.6308103,7.2159986,3.75099,2.651983
1.8297352,5.53152,7.835428,2.0560024,2.9083428
1.6553469,3.637201,4.3858685,1.2173532,1.3675064
1.4785718,1.4446633,3.0672848,4.1641192,1.9083554
1.9695824,2.6264215,3.2452264,1.8442483,1.7792785
1.9588307,2.526044,4.434015,1.5256205,1.9392666
1.9607022,1.3047525,3.327769,2.7827525,1.6251644
0.96587443,1.7623429,3.3821812,3.0223162,2.0353265
0.71629995,3.411589,4.8437815,2.7748973,1.4409462
1.176954,3.4519463,5.790206,3.3623037,1.4824202
1.0689026,2.423909,4.6055717,3.0413384,1.4951694
0.6453478,2.979445,4.682512,1.9949661,1.7256602
2.30305,4.431443,6.9971876,3.752178,2.4302666
2.0461164,2.6316965,4.4366846,4.490347,2.8166142
1.0799187,0.94853324,1.0790226,2.8952355,2.8891518
1.168717,2.4860156,1.7035571,2.8840978,3.027289
1.1930598,1.3195771,2.5891714,2.219353,1.2021376
1.2994392,2.5683534,4.1940594,4.542479,1.8391906
1.044929,1.6685497,3.2816029,4.211009,1.9634203
1.5150744,1.4056476,3.111072,1.8305801,2.415113
3.317712,4.7302833,0.9670471,2.820633,3.9518428
2.870002,5.767709,1.0540797,3.1501112,3.6906443
1.2684191,1.0219003,1.1916411,1.6667229,1.5775994
2.2190497,2.6203606,3.0083978,2.5305376,2.0811856
3.8163068,5.015777,2.2732875,1.5937934,8.201283
2.2780917,3.6562436,1.385508,2.6554425,4.704834
1.2949108,1.2396829,2.057209,2.6714094,3.7649064
0.7421116,3.014673,2.2671812,3.9947152,6.8944383
1.2932055,2.640222,1.432795,2.989808,5.234415
1.2673346,1.3261844,2.6731663,3.1332648,2.8675697
1.2248952,1.575294,2.3379261,3.1228073,2.8164828
1.3351221,0.95486915,1.1536853,1.4632856,3.951825
1.689307,0.0,1.9071335,3.0972888,4.209839
1.1493634,1.3554597,1.4148405,1.5497262,1.0103096
2.7990716,3.6568427,1.7480978,0.33157542,3.972994
1.5974354,1.9207875,0.67909443,1.2336566,3.5208223
1.0753522,2.94648,1.4026524,2.8664045,3.760452
1.6368034,3.3268025,2.6844196,2.3785837,4.201794
1.4984286,1.4988294,1.2637105,1.4690449,2.991129
1.9496416,3.7240887,0.76994294,2.8919265,4.655321
1.7957846,1.0884424,1.3605134,3.6287944,3.0727465
2.1595151,2.826076,1.1455933,3.0195086,1.5724694
0.15392697,1.1638165,2.282892,3.136753,2.7463026
1.0211636,2.2728467,2.1468616,1.3655176,2.457797
1.6533318,6.277072,3.9577188,2.190548,3.3262691
1.8452616,2.7855124,3.1064737,2.3772845,2.5354924
1.5422199,1.614864,1.023264,2.9561322,3.3164842
1.6481516,2.82523,1.7216645,2.6853924,2.421381
0.9117164,3.9270523,2.7978823,2.8145647,4.649878
1.3618652,2.7283845,1.9281015,1.7482278,4.0164022
1.0561827,1.2173948,2.0371666,2.105609,3.2840025
1.3452567,0.7035336,0.3280642,2.8072398,2.8496356
2.085034,2.3993134,0.44430685,1.7041754,2.6317184
1.4518868,3.6743927,2.434059,1.9923953,4.3203692
1.219695,3.7675154,5.7145753,2.4995131,1.384985
1.2823373,3.0104675,4.414835,4.8279586,2.491873
1.7534981,1.7658315,3.565865,3.4829597,1.8266946
1.6053942,2.2626443,3.917277,2.098999,1.9351767
1.5559072,1.2249655,3.58109,2.0772974,0.94683075
2.7151608,3.2900498,5.330865,1.9976963,2.1600523
1.9436873,4.8475604,8.046244,3.9236565,2.1765528
1.5026529,2.5149417,5.7503505,2.5195224,1.7371491
1.674861,3.197183,6.35009,2.8086095,2.9445972
1.2728662,0.65115273,2.5766876,1.6083109,0.6216553
1.4739994,1.9169115,3.2829785,4.104028,1.6236151
1.4711188,1.3255244,3.0449564,2.612742,1.3440131
0.36238453,2.0057468,2.6563199,4.3478565,2.4909508
0.68499815,2.5032065,2.3385026,3.0555658,2.0715604
1.057749,1.6092075,2.946925,2.4210305,1.3123558
1.7173618,0.494978,3.6474183,3.5851378,1.3015692
0.7810466,2.340539,4.1259046,5.710317,1.9987268
0.7408815,4.296596,4.954523,3.2684658,1.4242606
1.5561893,3.4356134,4.634903,1.9743781,1.4260803
1.4416375,1.9647561,3.5975447,2.9674156,1.624466
1.5305768,2.618639,4.910839,3.2587214,1.2510298
0.8494184,5.0037994,5.321332,3.742032,1.9203268
0.62199855,4.6308756,6.0619116,1.8344481,1.5315039
1.0603708,3.2158206,5.962791,1.5434027,1.3730073
1.6842128,3.2359512,5.5844135,2.8304977,1.8128606
1.2847167,2.99645,5.584749,2.471149,1.9388473
1.2825073,2.838949,4.3390474,3.0056224,1.6251982
1.8812873,3.1924977,4.664799,1.4343736,1.4285738
1.4943802,3.246431,4.640171,1.244197,0.9748394
1.708985,2.116237,3.911506,4.9135823,2.6046867
1.769375,1.5169799,2.6881466,2.565875,1.2407241
1.5708667,0.91399676,2.84969,1.2566348,0.97718155
2.0208073,2.3291621,3.5980933,3.3050811,1.6198403
0.83214265,1.8104019,2.42767,2.6067371,1.2236348
0.43475682,3.7790277,4.5034046,2.7874324,1.4697139
1.4484984,3.2715533,6.3751636,3.741606,1.768309
1.08359,2.7774618,5.4054003,2.9548645,1.5465959
1.3012902,3.0756135,4.688215,0.8645,1.0657264
2.8703969,3.6555657,6.5279756,2.7383654,2.132977
2.6008077,2.4341917,4.713401,4.516723,2.9993181
0.94077104,0.85583645,1.4313016,2.7668488,3.1860876
0.99624324,2.8713999,2.530801,2.2663016,2.9782999
1.6512197,2.3526685,3.5482683,1.6338971,2.0367227
1.4543144,2.4676864,3.854706,2.7648664,2.2500694
1.5045091,1.3492064,3.0958898,3.0812764,1.5435107
1.198853,1.2344719,2.950181,3.1402311,1.8750255
3.0201323,2.4183757,1.3076409,2.8388228,2.850716
1.8230965,1.5908878,0.33749843,2.63419,1.4209173
1.4181927,1.0653032,0.7131373,1.2409698,1.8066803
1.523651,2.6107552,2.3256133,1.3409321,2.8091924
2.7438273,2.6593254,3.3834014,2.2048795,8.78008
1.2553651,0.903291,2.556332,3.0929508,7.9364867
1.7173978,1.7710507,1.8993213,1.9250469,3.3894618
0.75842017,0.6432823,2.1150842,2.5193005,3.9794888
0.8238007,1.3223609,2.0470319,3.77605,5.4392295
0.72985625,2.3822331,0.9975951,3.6745613,3.5589907
1.1230289,1.6434523,2.0468268,3.2805893,3.1429377
1.4190916,0.892025,1.5030472,1.9474695,3.8082016
1.9647721,0.45442897,1.5463848,2.6958911,3.1297228
2.084534,2.371893,2.0010695,0.7949685,2.349572
1.5315155,6.393826,7.278287,2.4761105,3.6832232
0.9159969,1.2700824,1.5665865,0.8463938,1.8409125
1.0324888,1.4926171,1.5367848,2.4651163,2.025279
1.2853618,4.9250393,4.994911,1.9468787,2.8352027
0.9809543,2.9176247,4.319832,1.4390688,3.1228065
0.7417496,1.1621549,1.2101067,2.5961988,3.059861
1.0976206,0.7521635,2.1881607,4.072467,4.625823
1.8911259,2.343901,2.4311962,0.9432424,3.6436067
1.3122305,2.5071602,3.241249,1.6338681,2.4808064
0.3492123,2.9446695,3.406373,3.4358873,4.339036
1.0256858,4.7484965,4.225236,2.928055,4.561185
1.3909392,2.661171,3.2939417,2.8271582,1.9945027
1.8216307,2.847231,3.548368,3.3549285,2.5890684
1.0167447,2.3464363,2.6473866,3.2123127,2.936379
0.7775865,3.5758474,2.365526,3.6653795,3.8953516
1.3124205,4.803556,3.282122,3.5162592,4.7803254
1.4196038,3.3568633,3.260357,3.0221992,5.996967
1.9424666,2.110096,0.7728215,2.7986462,3.5191047
2.6706111,7.6635027,0.9227052,2.1940045,10.068695
3.3555036,8.23173,1.5877078,1.8214798,9.534245
1.2425822,2.2107086,3.7342572,2.4522061,1.248113
0.65982324,1.871276,2.616649,2.8226974,0.9828201
1.6478657,0.7451426,3.791486,3.9857547,2.216864
2.5229964,2.4655426,3.9358048,3.504876,1.7090241
1.7657382,1.9970741,3.9571416,2.1458032,1.4904581
3.1480262,4.018059,6.828951,2.2457297,2.5606189
2.557966,3.5225527,7.089265,3.1697354,2.1891036
2.3278599,2.0137768,5.879802,2.5943918,1.659528
1.9248595,2.1857708,4.5486345,2.0350835,2.1000493
0.87788993,1.2887132,2.3305838,1.6373711,0.6767078
0.7297539,1.3171405,2.1790395,1.9645059,0.63209623
1.3516272,1.6278986,3.0463393,2.413062,1.1485649
0.68249387,1.4838932,1.98387,3.0562487,2.0119658
0.66141915,2.816688,2.8451195,3.8136487,2.3641956
0.5059302,1.3497522,1.9106492,2.3052728,1.4699051
1.5663896,0.62465066,3.3183954,4.2215185,1.4168653
0.6324906,2.2834406,4.130768,3.9622805,1.9119813
1.2239437,4.3455896,5.832155,3.5545099,1.602747
1.5372877,2.6143043,4.1278934,1.3057508,1.0873687
1.1317048,1.9983904,3.8443062,2.4671452,1.3004862
1.1266096,2.9197714,5.025483,3.3436105,1.9592739
0.7934421,3.8087902,4.4666657,1.5475689,1.3533298
0.968955,4.2871103,6.0464454,1.85831,1.473634
1.0779718,3.4398897,5.5295496,2.0763142,1.1414186
1.5209663,2.4189959,6.0516562,2.2232428,1.6171747
1.5418591,2.8716936,5.207547,2.8498783,1.1890575
1.1799284,2.688492,4.5352097,2.5197575,1.2494384
1.2789494,2.4353478,3.3693027,0.93475074,1.2222185
2.2362733,2.0239794,4.5286684,1.8018169,1.595042
1.3940201,2.0089815,3.5439,3.9182682,1.7260782
1.8239782,1.321343,3.508144,4.338342,2.0886514
1.1311511,0.8553857,3.4546857,4.299276,2.8265502
1.1699202,2.2584934,2.9461102,3.8582923,1.2088675
1.3250995,1.9166721,2.995437,3.3143666,1.5916038
1.8658453,2.8826122,4.8186994,4.158782,1.728381
1.4098433,2.5021405,5.9845657,3.0968983,1.4299213
1.0127295,3.3886716,5.665728,2.2407942,1.4856805
1.3790216,2.6376476,3.954904,0.45124534,0.8670058
2.2452085,1.7689486,4.028316,1.9631292,0.93214357
2.497809,1.5250729,4.0352182,3.3528523,1.7665551
3.126033,8.906421,3.23822,3.602037,8.261991
0.6848329,4.6729875,5.050203,2.8933291,3.4877605
1.5925912,3.9855537,5.210236,2.3289406,2.863406
1.2971036,3.287666,3.5923722,1.5746353,1.8329943
1.9678937,3.8509912,5.1451197,2.6427283,2.254424
2.3150907,7.074648,3.8648524,2.5137277,7.187419
2.8297656,1.6198164,1.1339791,4.711644,3.7493277
2.1318464,2.3318202,0.24290282,3.5361352,1.1534452
1.2891058,1.6076002,2.2293699,1.5529244,2.3663242
0.61868364,2.2545376,3.2487924,2.8261826,4.048522
0.9181739,1.5085177,3.255776,4.3439856,7.2496657
3.5458176,5.1535645,2.5241973,3.9426327,3.9826865
3.0992298,5.488576,2.56851,0.81710947,4.200493
2.9647055,3.439221,2.1013188,1.5067056,6.6658897
1.4896473,2.8760827,2.1470919,3.5986784,5.920636
0.64407134,3.711494,2.4289463,3.6554482,4.18033
1.7173972,3.419264,1.4830104,2.9715087,5.376666
2.3150032,2.2365327,1.6826478,3.6098194,6.2191405
0.8989508,1.1622936,1.5956395,3.326815,5.80026
1.5367339,1.575486,1.6460571,1.9196793,2.916178
0.87307316,3.5606346,4.8151817,2.6912212,1.1891129
1.5232351,2.2455418,2.4575076,2.113317,1.340826
1.1436477,1.9134728,1.9694318,3.9751146,2.9247484
1.4675716,1.9261951,1.0040703,1.1713144,0.75295997
0.45324582,1.3960441,1.7332501,1.1169201,1.3824435
0.9939511,1.0532,1.9633532,3.2309084,2.4314024
1.3591232,0.7759622,1.9559871,2.4088712,2.245352
2.683446,4.1811414,3.6228487,1.1620173,1.3514882
1.814158,2.9021475,2.66034,2.6652005,5.713122
2.0857463,0.9330542,1.3947166,4.5144315,3.810149
1.8036218,2.9046206,2.1077712,2.2855375,2.9016933
0.86170894,1.9951417,2.6182542,3.2508101,1.3481432
0.9097138,1.7428006,3.109225,4.1728354,1.3879935
0.5063988,1.7922146,2.4580083,3.5989404,1.7395432
0.8657608,2.6541839,2.1848319,2.4067125,3.2800589
1.3546083,2.9530835,2.3045862,2.0012875,3.8047597
1.7525907,3.4390557,3.7942493,4.073204,6.568924
1.8407619,2.461728,1.5054151,2.8651578,4.36667
3.6650708,8.3105955,1.6892902,1.6994425,10.2525625
4.173503,5.3536134,0.61688995,1.3391318,7.3502297
1.3374256,1.5389671,3.5419633,4.1264453,1.5709357
0.9422686,1.9096081,2.8127534,1.6112819,0.47557455
1.779344,1.5322844,3.2205572,1.4004688,1.0284194
2.375485,1.9394532,4.2078767,4.611293,2.313732
1.8314059,1.5628645,3.9480329,2.3218358,1.2192589
3.426874,3.5424764,7.1520095,2.443628,2.7051578
3.0327537,2.1334522,6.502798,3.8821282,1.8490363
2.6490521,1.9190437,5.5805073,2.4689524,2.3138049
2.3614182,1.4566678,4.4699726,3.4607875,1.9479779
0.8857962,2.2071674,2.6473897,2.2003374,0.89434946
0.9003893,2.6795106,3.343605,1.0077367,1.0913094
0.64309007,2.9566593,3.3264117,1.8435575,1.1296539
0.29863757,1.3025408,1.3186954,1.2994834,1.0836964
0.7915133,2.7592118,2.8689451,2.5903544,1.9032558
0.084920555,1.1007973,1.5031211,1.3202795,1.2638404
1.7835587,0.9775582,3.0588894,4.1545286,1.0509062
1.4570786,2.7319446,5.111654,2.1532369,2.2311273
1.4688423,3.3430047,5.982387,2.440035,1.6637092
1.4474965,1.9367245,4.699189,0.98698014,1.1030718
0.51934856,1.7911377,3.760746,1.797599,0.8794366
1.2522197,1.6920271,4.4895387,2.8526897,1.2772367
1.6146039,3.2702372,5.349389,0.8663238,1.3960297
0.9656556,4.725478,7.147664,2.08404,1.7155033
1.5866362,3.1987183,5.5774055,2.2113929,1.7814193
1.8556858,1.6335027,5.2335024,2.5372827,1.1602707
1.582518,2.873456,5.4244027,2.762856,1.1726376
0.9653294,4.464522,6.205691,2.725236,1.7158225
0.8694373,2.3763323,2.8591466,0.3761578,0.6864581
2.3805091,2.327232,4.93928,1.7558544,1.96652
1.5916923,2.4556174,4.1950326,2.6946435,1.323402
2.1014678,1.0706223,3.339781,3.3806124,2.1402361
1.6033636,1.3423344,3.3962924,5.7966065,2.6552296
0.88129294,1.2816027,2.489894,3.0652323,1.2190009
1.9501842,2.169909,4.0888767,3.8126678,1.7899649
2.5016906,2.5199728,4.647146,4.9506884,1.6160182
0.6518315,2.7131512,4.9865355,2.5626764,1.0219463
0.28806758,3.4426188,5.1825376,1.2925345,1.7605852
1.6324134,2.4249542,4.599238,0.7776577,1.373077
1.9220728,1.1038437,3.9678576,2.2482724,0.800626
2.8181646,1.8938023,5.0019245,3.351783,1.2036793
5.0953693,9.895394,2.8617353,3.0925894,7.26186
1.6346741,2.214068,3.4049387,2.1050239,1.8563551
1.0077227,6.036663,6.440711,3.5749922,3.8567464
1.994893,6.4788337,7.063127,2.9341369,4.5602884
1.9310365,7.3191404,10.124598,3.8397748,4.130692
5.316374,7.591876,3.9900458,4.854475,11.278416
2.5982769,3.1893594,1.7501873,6.010929,9.443403
1.5404983,3.5385685,1.4582487,4.0725594,8.088741
2.58941,4.5804143,1.262788,3.6136708,6.0947185
1.2590438,3.0709896,4.3361263,3.9389713,4.0978494
0.86623913,2.5817537,3.2308562,5.7745295,6.4284463
1.7431716,3.1649423,1.6886945,4.787788,3.1652207
3.541453,10.415615,3.6422837,4.0272813,13.028811
4.3699145,6.5235815,0.6789361,3.8815448,5.5520363
2.4614608,3.2452142,0.6626742,2.9262931,3.2800107
1.4189186,6.7794147,3.7267838,3.383228,7.388601
1.5240229,4.603821,3.1618705,4.0022683,6.2917867
1.1012164,1.6875087,3.0055737,4.19777,9.791354
1.9662377,2.861323,0.97317505,2.9896996,4.258509
1.6044213,2.3672922,2.4240425,1.9777384,2.7111397
1.5095562,5.354753,6.578853,2.8861506,2.5102944
1.8048098,3.0542002,4.2340417,2.0717978,1.9651959
1.5718783,2.4949477,3.522182,3.46085,2.6151166
1.2630982,1.8866137,1.8234375,1.1148539,1.7287706
0.80218226,0.7397534,1.3173063,1.1038426,1.8685437
0.94980085,1.1813028,2.0418277,1.8881084,1.9982976
1.0579668,3.4296176,3.922715,0.87425494,2.2066972
4.162361,8.706684,3.0793958,0.7535913,8.377174
3.2747226,3.8017774,0.8488289,3.2577314,3.4191988
2.7651095,2.7239096,1.4887061,4.842311,1.9564654
1.3486574,2.957119,2.7839634,3.3707974,2.7586021
1.1824538,3.2948277,4.1605096,3.8105812,2.9302406
1.1730934,2.0335708,2.8417034,3.0771725,2.006787
1.0543292,2.943605,3.361446,2.7838888,3.0193093
1.0530177,1.0788708,0.74418956,2.5424504,1.9781327
1.3002615,0.8203937,0.55807775,3.508418,2.2733245
1.4053779,1.230312,1.4176743,3.4643269,2.8057017
1.4072256,1.6567398,1.8339094,0.86029446,2.5893319
2.0445511,5.3756385,3.7580535,1.2753198,5.7675314
2.4196243,2.8018458,0.31193662,1.1803309,2.1275141
1.0650216,1.311672,3.1295626,3.6187208,0.92716974
1.1419772,2.2251205,3.4988818,0.95858383,0.9999518
1.8621058,2.0953197,3.6024106,1.076431,0.92790693
1.3284855,1.1292753,2.9534001,3.64961,2.0236132
2.2309382,0.47609586,3.5746665,2.0314908,0.72947633
3.5318468,3.1042325,6.523253,1.8499699,2.4549778
2.3906164,3.7859988,7.727081,2.527215,2.284807
2.2722802,3.3945372,6.5618796,1.7258544,2.867622
1.991758,1.8898692,4.7315497,2.9257512,1.8824867
